SIN3	ISW1
ISW1	VPS1
ISW1	RSC58
ISW1	ESC8
ISW2	ADH1
ISW2	ITC1
KIN3	SSZ1
KIN3	ZUO1
ARB1	ARX1
UTP7	BMS1
UTP7	MPP10
UTP7	MRD1
UTP7	PWP2
PWP2	UTP7
UTP7	NOP56
UTP7	UTP20
UTP7	UTP4
UTP7	UTP6
UTP7	UTP22
UTP22	UTP7
UTP7	UTP8
UTP7	UTP10
UTP7	UTP13
UTP7	UTP21
UTP7	UTP15
NSA2	ERB1
NSA2	HAS1
NSA2	MRT4
NSA2	NOG1
NSA2	RLP7
NSA2	SDA1
NSA2	ARX1
NSA2	NUG1
NSA2	RIX1
NSA2	NOG2
NSA2	NOC2
LSG1	NMD3
NMD3	LSG1
LSG1	REI1
REI1	LSG1
LSG1	ARX1
KRR1	BFR2
KRR1	BMS1
KRR1	IMP3
KRR1	UTP7
KRR1	LCP5
KRR1	MPP10
KRR1	NOP14
KRR1	RRP9
KRR1	NOP56
KRR1	UTP20
KRR1	UTP4
KRR1	UTP6
KRR1	UTP10
KRR1	UTP21
KRR1	UTP15
KRR1	NOC4
LAS17	END3
LAS17	SLA2
LAS17	LSB3
LCB2	BMH1
LCB2	BMH2
LCB2	ECM29
LCB2	FKS1
LCB2	GEA2
LCB2	GFA1
LCB2	LCB1
LCB2	LYS12
LEU1	ADH1
LSM1	DCP2
LSM1	DHH1
LSM1	LSM2
LSM1	LSM3
LSM1	LSM4
LSM1	LSM5
LSM1	LSM6
LSM1	NAM7
LSM1	PAT1
LSM5	LSM2
LSM5	PRP4
LSM5	PRP6
LSM7	DHH1
LSM7	DIB1
LSM7	LSM1
LSM7	LSM2
LSM7	LSM4
LSM7	LSM6
LSM7	PAT1
LSM7	PRP24
LSM7	PRP4
LSM7	PRP6
LSM7	SMD2
LSM7	SNU23
LSM7	SNU66
LST8	ENO2
LTE1	KEL1
LUC7	NAM8
NAM8	LUC7
LUC7	PRP39
LUC7	PRP40
LUC7	PRP42
LUC7	RSE1
LUC7	SMD2
LUC7	SMD3
LUC7	SNU56
LUC7	SNU71
LYS2	LYS5
MAK5	ERB1
MAK5	GCN1
MAK5	HAS1
MAK5	NOG1
MAK5	NOP12
MAK5	NOP2
NOP2	MAK5
MAK5	NOP4
MAK5	RLP7
MAK5	SEC7
MAK5	SKI2
MAK5	PUF6
MAK5	NSA1
MAK5	URB1
MAK5	INP2
MAK5	YTM1
MAL32	MAL12
MBP1	SWI6
MCM2	GLT1
MCM2	HAT1
MCM6	MCM5
MCM6	RPN9
MDM10	TOM40
MDM10	MPM1
MED2	MED1
MED2	MED11
MED2	MED4
MED2	MED6
MED2	MED7
MED2	MED8
MED2	COG3
MED2	SRB8
MED2	SSN2
MED2	SSN3
MED7	ADA2
MED7	ADH1
MED7	ENO2
MED7	FAB1
MED7	MED1
MED7	MED11
MED7	MED6
MED7	MED8
MED7	SRB8
MED7	SSN2
MED7	TAF6
MLH1	PMS1
PMS1	MLH1
MOT1	ADH1
MOT1	GCN1
MOT1	PDC1
MOT1	VPS1
MOT1	YEF3
MSH2	HDA1
MSH2	HSC82
MSH2	HDA3
MSH2	HDA2
MSH2	RSC8
MSH2	OLA1
MSH6	LCD1
MSH6	MPH1
MSH6	MSH2
MSH6	MSH3
MSH6	RAD16
MSH6	RAD52
MSH6	RFA1
RFA1	MSH6
MSH6	RFA2
MSH6	RFA3
MSH6	RIM1
MSH6	RSC8
MSH6	SGS1
MSH6	TOP3
MSH6	VPS1
MSH6	CMR1
MSH6	SHS1
MTR10	ATG3
MTR10	SIN3
MTR4	GCN1
MTR4	NAB3
MUM2	SPO14
MYO1	MLC1
MYO1	MLC2
MYO1	MYO2
MYO1	MYO4
MYO2	CTR9
MYO2	GCN1
MYO2	MAM33
MYO2	MLC1
MYO2	NMD5
MYO2	RRP42
MYO2	RRP46
MYO2	RRP6
MYO2	SHE4
MYO4	ADH1
MYO4	GCN1
MYO4	HSC82
MYO4	MLC1
MYO4	SHE2
MYO4	SHE3
SHE3	MYO4
MYO4	ARX1
MYO4	YEF3
NAM8	PRP11
NAM8	PRP39
NAM8	PRP40
NAM8	PRP42
NAM8	SMD2
NAM8	SMD3
NAM8	SNU56
NAM8	SNU71
NAM8	YEF3
NAP1	GIN4
NAP1	KCC4
NAP1	LYS12
NAP1	NIS1
NAP1	NBA1
NAP1	YRA1
NBP35	TAO3
NHP10	ARP4
NHP10	ARP8
NHP10	INO80
NHP10	ISW1
NHP10	ISW2
NHP10	ITC1
NHP10	RSC2
NHP10	RSC8
NHP10	VPS1
NHP10	IES5
NHP10	IES1
NHP2	AAR2
NHP2	CBF5
NHP2	ERB1
NHP2	HAS1
NHP2	PRP4
NHP2	SNU66
NHP2	SRO9
NHP2	UTP10
NHP2	URB1
NHP2	UTP21
NHP2	NOC2
NHP6B	IOC3
NHP6B	ISW1
NHP6B	ISW2
NHP6B	ITC1
NHP6B	MOT1
NHP6B	RFA1
NHP6B	RSC8
NHP6B	SFH1
NHP6B	STH1
NHP6B	TFC7
NHP6B	VPS1
NHP6B	RSC58
NMD3	REI1
NMD3	ARX1
ATG18	ADH1
ATG18	ATG2
NOP2	BEM2
NOP2	BMS1
NOP2	DBP10
NOP2	DRS1
NOP2	HAS1
NOP2	LOC1
NOP2	MRT4
NOP2	NIP7
NOP2	NOG1
NOP2	RPF1
NOP2	RRP1
NOP2	SPB4
NOP2	MAK21
NOP2	PUF6
NOP2	NUG1
NOP2	UTP22
NOP2	CIC1
NOP2	URB1
NOP2	RLP24
NOP2	HER1
NOP2	YTM1
NOP4	BRX1
NOP4	DBP9
NOP4	DRS1
NOP4	ERB1
NOP4	HAS1
NOP4	NOG1
NOP4	NOP12
NOP4	NOP2
NOP4	RLP7
NOP4	NOP56
NOP4	UTP20
NOP4	MAK21
MAK21	NOP4
NOP4	PUF6
NOP4	NUG1
NOP4	CIC1
NOP4	UTP10
NOP4	URB1
NOP4	MDN1
NOP4	NOC2
NOP4	RRP12
NOP4	YTM1
NOT3	FAS2
NOT3	PDC1
NOT3	AHA1
NOT3	YRA1
NPL4	PDC1
NPL4	UFD1
UFD1	NPL4
NSP1	NIC96
NSP1	NUP82
NUP82	NSP1
ORC1	HSP42
ORC1	ORC2
ORC2	ORC1
ORC1	ORC3
ORC1	ORC4
ORC1	ORC5
ORC1	ORC6
ORC2	ORC3
ORC2	ORC4
ORC2	ORC5
ORC2	ORC6
OST1	ERO1
OST1	OST6
OST1	SEC13
OST1	SEH1
OST1	STT3
PAN2	PAN3
PBP2	HMO1
PBP2	YEF3
PBP2	YRA1
PCF11	CFT2
PCF11	RNA14
RNA14	PCF11
PCF11	RNA15
PCF11	YSH1
PEP3	AAP1
PEP3	PEP5
PEP3	VPS16
PEP3	VPS33
PEP3	VPS41
VPS41	PEP3
PEP3	VPS8
VPS8	PEP3
PFS2	PTA1
PFS2	PTI1
PFS2	YSH1
YSH1	PFS2
POP2	CAF40
POP2	PRI1
POP2	PRI2
POP7	POP1
POP7	POP3
POP7	POP4
POP7	POP5
POP7	POP6
POP7	POP8
POP7	RPP1
PPT1	HSC82
PPT1	HSP82
PRP28	TOS4
PRP31	DIB1
PRP31	IMG1
PRP31	LSM2
PRP31	LSM6
PRP31	PRP3
PRP31	PRP4
PRP4	PRP31
PRP31	PRP6
PRP31	SMD2
PRP31	SNU66
PRP4	PRP3
PRP4	PRP6
PRP4	SNU23
PRP4	SNU66
PRP43	CLF1
PRP43	PRP46
PRP43	SRO9
PRP43	CWC23
PRP43	SQS1
PRP45	PRP19
PRP45	PRP21
PRP45	PRP43
PRP45	PRP46
PRP45	RSE1
PRP45	SYF1
PRP45	CWC2
PRP45	CWC23
PRP45	CWC22
PRP46	PRP19
PRP8	AAR2
PRP8	CEF1
PRP8	CLF1
PRP8	LSM2
PRP8	LSM6
PRP8	PRP19
PRP8	PRP3
PRP8	PRP31
PRP8	PRP4
PRP8	PRP43
PRP8	PRP6
PRP8	PRP9
PRP8	RSE1
PRP8	SMD3
PRP8	SNU66
PRP8	SYF1
PRP8	BUD31
PRP8	CWC2
PRP8	CWC23
PRP8	CWC22
PRP8	LIN1
REF2	PTA1
PTA1	PTI1
PTA1	SYC1
SYC1	PTA1
YSH1	PTA1
PTA1	YTH1
YTH1	PTA1
PUB1	IML1
PUB1	LHP1
PUB1	NAB3
PUB1	NAM7
PUB1	NRD1
PUB1	NRP1
PUB1	SGN1
PUB1	SMD3
PUB1	SNF2
PUB1	SWI1
PUB1	NAB6
PUS1	UTP22
PWP1	ENO2
PWP1	SMC1
PWP1	TYW1
PWP2	BFR2
PWP2	BMS1
PWP2	BUD21
PWP2	CBF5
PWP2	DBP8
PWP2	ENP1
PWP2	ERO1
PWP2	IMP3
PWP2	IMP4
PWP2	KRR1
PWP2	MPP10
PWP2	MVD1
PWP2	NOP14
PWP2	NOP58
PWP2	PRP43
PWP2	RML2
PWP2	ROK1
PWP2	RRP9
PWP2	NOP56
PWP2	UTP20
PWP2	UTP4
PWP2	ESF1
PWP2	UTP6
PWP2	UTP22
UTP22	PWP2
PWP2	UTP8
PWP2	UTP9
PWP2	UTP18
PWP2	UTP10
PWP2	UTP11
PWP2	UTP13
PWP2	UTP21
PWP2	UTP15
PWP2	ESF2
PWP2	NOC4
RAD16	ADH1
RAD16	PDC1
RAD16	RIM1
RAD16	VPS1
RAD23	ECM29
RAD23	RAD4
RAD23	RPN10
RAD23	RPN12
RAD23	RPN3
RAD23	RPN6
RAD23	RPN8
RAD23	RPN9
RAD23	SRO7
RAD23	RAD34
RAD3	ECM29
RAD3	GCN1
RAD3	GCN20
RAD3	MET18
RAD3	RPN10
RAD51	ARO1
RAD51	GCN20
RAD51	GFA1
RAD51	HSC82
RAD51	MKT1
RAD51	RAD52
RAD51	RFA1
RAD51	RPB2
REB1	MOT1
REB1	RSC2
REB1	RSC3
REB1	TAF1
REB1	TOP1
REB1	VPS1
REF2	CFT2
REF2	PFS2
REF2	RNA14
REF2	PTI1
REF2	MPE1
REF2	YSH1
YSH1	REF2
RFA1	MPH1
RFA1	MSH2
RFA1	RAD52
RFA1	RFA2
RFC2	RFC3
RFC2	RFC4
RFC5	RFC1
RFC5	RFC3
RFC5	RFC4
RFX1	ISW1
RFX1	ISW2
RFX1	ITC1
RFX1	MOT1
RFX1	REB1
RFX1	RSC2
RFX1	RSC3
RFX1	RSC8
